Filename,Class,Vertices,Faces,Barycenter offset,Principal comp error,SOM error,Max dim
m886.obj,RectangleTable,12043,26234,0.5201307325099835,-8.881784197001252e-16,6.0,0.95
m887.obj,RectangleTable,3851,7638,0.47127556602150067,5.551115123125783e-16,6.0,0.95
m888.obj,RectangleTable,2065,4118,0.46254590977818666,0.0,6.0,0.95
m889.obj,RectangleTable,22443,44882,0.6228303042909277,-2.220446049250313e-16,6.0,0.95
m890.obj,RectangleTable,5217,10359,0.5420542184548871,6.661338147750939e-16,6.0,0.95
m891.obj,RectangleTable,4615,9210,0.39164608490235897,2.220446049250313e-16,6.0,0.95
m892.obj,RectangleTable,2753,4974,0.3752976471203787,-1.3322676295501878e-15,6.0,0.95
m893.obj,RectangleTable,3244,6412,0.5190715148655242,-9.992007221626409e-16,6.0,0.95
m894.obj,RectangleTable,3743,7346,0.6159501755694952,1.3322676295501878e-15,6.0,0.95
m895.obj,RectangleTable,3011,5888,0.43029964691507305,1.5543122344752192e-15,6.0,0.95
m896.obj,RectangleTable,4459,8566,0.789076359800695,8.881784197001252e-16,6.0,0.95
m897.obj,RectangleTable,3191,6174,0.41781329855786653,4.440892098500626e-16,6.0,0.95
m898.obj,RectangleTable,6780,13332,0.35330273799990186,6.661338147750939e-16,6.0,0.95
m901.obj,RectangleTable,7156,14292,0.6208281493515213,2.220446049250313e-16,6.0,0.95
m902.obj,RectangleTable,6125,12226,0.42759312754044826,1.1102230246251565e-15,6.0,0.95
m904.obj,RectangleTable,3838,7404,0.4279626002654009,1.1102230246251565e-15,6.0,0.95
m905.obj,RectangleTable,1990,3772,0.9877037155512729,7.771561172376096e-16,6.0,0.95
m906.obj,RectangleTable,1250,2456,0.4804504790990139,1.3322676295501878e-15,6.0,0.95
m907.obj,RectangleTable,2492,4558,0.34415728665132805,-1.1102230246251565e-16,6.0,0.95
m908.obj,RectangleTable,6780,13332,0.35330273799990186,6.661338147750939e-16,6.0,0.95
m910.obj,RectangleTable,8643,19290,0.5785651965812055,6.661338147750939e-16,6.0,0.95
m912.obj,RectangleTable,1292,2572,0.418444004614011,-4.440892098500626e-16,6.0,0.95
m913.obj,RectangleTable,4267,8514,0.8182969134548844,4.440892098500626e-16,6.0,0.95
m914.obj,RectangleTable,4021,7846,0.33364294495453406,8.881784197001252e-16,6.0,0.95
m915.obj,RectangleTable,1456,2892,0.5434799043928213,8.881784197001252e-16,6.0,0.95
m917.obj,RectangleTable,1602,3184,0.42818519779117903,0.0,6.0,0.95
m919.obj,RectangleTable,3936,7854,1.0184496597148867,2.220446049250313e-16,6.0,0.95
m920.obj,RectangleTable,8120,15204,0.8163428567792687,-8.881784197001252e-16,6.0,0.95
D00015.obj,Rocket,2143,4266,0.03661156031077741,-2.220446049250313e-16,6.0,1.546931
D00343.obj,Rocket,5073,10056,0.0012179120331316348,3.3306690738754696e-16,2.0,1.557809
D00346.obj,Rocket,3566,7020,0.0002883008346781695,-7.771561172376096e-16,0.0,1.43703
D00354.obj,Rocket,10169,20077,0.009683171359418366,9.992007221626409e-16,4.0,1.887724
D00426.obj,Rocket,1527,2919,0.0332381529516245,4.440892098500626e-16,0.0,1.7958470000000002
D00428.obj,Rocket,4777,9542,0.006299852646162585,2.220446049250313e-16,4.0,1.909109
D00433.obj,Rocket,4866,9696,0.04597510202260337,8.881784197001252e-16,2.0,1.6123889999999999
D00437.obj,Rocket,4533,8868,0.0030262721582806867,-3.3306690738754696e-16,0.0,1.9185409999999998
D00472.obj,Rocket,3734,7324,0.04166906452293387,-1.2212453270876722e-15,2.0,1.8480660000000002
D00485.obj,Rocket,4249,8324,3.933548713735372e-05,1.3322676295501878e-15,4.0,1.753616
D00528.obj,Rocket,6815,13614,0.0004747717798396407,8.881784197001252e-16,2.0,1.8684819999999998
D00564.obj,Rocket,73398,24466,0.00361628419578509,2.220446049250313e-16,2.0,1.790937
D00585.obj,Rocket,7789,15554,0.003094624994931128,-2.220446049250313e-16,4.0,1.799379
D00614.obj,Rocket,2606,4862,0.002935379768776896,-1.1102230246251565e-15,6.0,1.7801010000000002
D00697.obj,Rocket,3376,6748,0.0005112743219776664,4.440892098500626e-16,2.0,1.608773
D00719.obj,Rocket,7915,12970,0.046882568937388666,6.661338147750939e-16,0.0,1.6900439999999999
D00764.obj,Rocket,2914,5792,0.0006313046028413781,8.881784197001252e-16,4.0,1.542203
D00851.obj,Rocket,4941,9870,0.011106642815278775,-3.3306690738754696e-16,2.0,1.910494
D00942.obj,Rocket,2140,4276,0.006667218634111729,-3.3306690738754696e-16,0.0,1.493495
D00975.obj,Rocket,46038,15346,0.007343506994917954,-1.1102230246251565e-16,4.0,1.9309319999999999
D00083.obj,RoundTable,13271,26374,0.03328119994736319,-1.1102230246251565e-16,4.0,1.616139
D00094.obj,RoundTable,12414,24720,0.04653086563539513,-2.220446049250313e-16,4.0,1.394707
D00107.obj,RoundTable,7505,14234,0.020957482369572247,2.220446049250313e-16,6.0,1.319066
D00194.obj,RoundTable,7881,14818,0.04769868617036865,2.220446049250313e-16,6.0,1.669549
D00344.obj,RoundTable,8930,17824,0.027998291007137476,2.220446049250313e-16,2.0,1.716977
D00401.obj,RoundTable,13392,25536,0.06500779036445262,-8.881784197001252e-16,0.0,1.8581969999999999
D00407.obj,RoundTable,7975,15032,0.05712563417755523,-4.440892098500626e-16,4.0,1.9867789999999999
D00492.obj,RoundTable,13002,25984,0.03719679750971888,4.440892098500626e-16,2.0,1.883697
D00501.obj,RoundTable,8067,16114,0.006191480144250296,1.5543122344752192e-15,4.0,1.643656
D00503.obj,RoundTable,5218,10367,0.0516422303160663,-1.3322676295501878e-15,2.0,1.2283309999999998
D00524.obj,RoundTable,10686,21352,0.014806972553178716,-7.771561172376096e-16,0.0,1.29928
D00581.obj,RoundTable,15247,30276,0.04664238758823677,-6.661338147750939e-16,2.0,1.9485359999999998
D00646.obj,RoundTable,9273,18144,0.04157055094176569,8.881784197001252e-16,2.0,1.6475279999999999
D00649.obj,RoundTable,15914,31852,0.0008090657725073129,7.771561172376096e-16,2.0,1.781653
D00702.obj,RoundTable,6647,13237,0.08104691339364638,-7.771561172376096e-16,4.0,1.547971
D00756.obj,RoundTable,4949,9894,0.018943924471070715,-8.881784197001252e-16,4.0,1.274424
D00827.obj,RoundTable,22940,45852,0.07867654714470335,-1.3322676295501878e-15,4.0,1.834486
D00866.obj,RoundTable,7179,14357,0.016179113468075518,1.5543122344752192e-15,2.0,1.337786
D00909.obj,RoundTable,8793,17525,0.014073883934066564,8.881784197001252e-16,2.0,1.511401
D00948.obj,RoundTable,3940,7864,0.008604109079573048,6.661338147750939e-16,2.0,1.153559
m921.obj,RoundTable,3402,6562,0.6627934138221427,1.1102230246251565e-16,6.0,0.95
m922.obj,RoundTable,4676,9332,0.6665502205011549,2.220446049250313e-16,6.0,0.95
m923.obj,RoundTable,6443,12850,0.7285884584796033,2.220446049250313e-16,6.0,0.95
m924.obj,RoundTable,4522,8407,0.5806986609211252,-1.1102230246251565e-16,6.0,0.95
m925.obj,RoundTable,5209,9737,0.685880675427341,-2.220446049250313e-16,6.0,0.95
m926.obj,RoundTable,5537,10364,0.8592216132813257,1.5543122344752192e-15,6.0,0.95
m927.obj,RoundTable,6488,12940,0.5981522378566521,-1.9984014443252818e-15,6.0,0.95
m928.obj,RoundTable,7655,14693,0.8797726191949573,0.0,6.0,0.95
m929.obj,RoundTable,4595,8483,0.6650067310036737,-6.661338147750939e-16,6.0,0.95
m930.obj,RoundTable,5506,10988,0.6293353534952608,8.881784197001252e-16,6.0,0.95
m931.obj,RoundTable,4462,8904,0.9623289992953159,-2.220446049250313e-16,6.0,0.95
m932.obj,RoundTable,10889,20594,0.597383115020893,-1.1102230246251565e-16,6.0,0.95
m933.obj,RoundTable,4132,8254,0.6436766771236477,0.0,6.0,0.95
m934.obj,RoundTable,6760,13500,0.8504098604476998,6.661338147750939e-16,6.0,0.95
m935.obj,RoundTable,6670,13294,0.7945030181367227,-4.440892098500626e-16,6.0,0.95
m937.obj,RoundTable,7896,15788,0.7113379237413765,-4.440892098500626e-16,6.0,0.95
m938.obj,RoundTable,6632,13253,1.0019302172135909,6.661338147750939e-16,6.0,0.95
D00057.obj,Shelf,9850,6900,0.04460641664220687,-4.440892098500626e-16,0.0,1.686428
D00074.obj,Shelf,19413,38610,0.03422090978786455,1.1102230246251565e-15,4.0,1.796528
D00129.obj,Shelf,20576,40992,0.003660339906183527,-2.220446049250313e-16,4.0,1.655198
D00171.obj,Shelf,23089,46806,0.016457362454874013,-4.440892098500626e-16,4.0,1.7423440000000001
D00198.obj,Shelf,24051,48250,0.0029269414376830285,-1.1102230246251565e-16,4.0,1.5440809999999998
D00242.obj,Shelf,18224,36734,0.055180982368008724,-5.551115123125783e-16,2.0,1.9296259999999998
D00337.obj,Shelf,30987,62944,0.06519507922905864,6.661338147750939e-16,2.0,1.868067
D00352.obj,Shelf,11490,22976,0.056520916501295156,-2.220446049250313e-16,2.0,1.7951679999999999
D00468.obj,Shelf,13328,26956,0.025026502580254458,0.0,2.0,1.8757139999999999
D00592.obj,Shelf,6174,12312,0.05939985637908936,0.0,4.0,1.975105
D00631.obj,Shelf,6295,10712,0.04440330375953319,0.0,4.0,1.842513
D00691.obj,Shelf,5210,5004,0.004642128264433767,-1.1102230246251565e-16,6.0,1.737946
D00725.obj,Shelf,5831,8126,0.028965743250636753,-1.1102230246251565e-15,4.0,1.850786
D00772.obj,Shelf,14582,29128,0.04886058985999797,8.881784197001252e-16,2.0,1.679913
D00781.obj,Shelf,25136,49708,0.03389638800361104,-7.771561172376096e-16,6.0,1.944131
D00818.obj,Shelf,20764,41682,0.03894963962629685,-3.3306690738754696e-16,4.0,1.521166
D00881.obj,Shelf,10301,20850,0.034942325465351524,-2.220446049250313e-16,4.0,1.941058
D00887.obj,Shelf,12130,24360,0.046902341675614925,1.7763568394002505e-15,6.0,1.8814069999999998
D00917.obj,Shelf,20807,41608,0.013810793325167985,-1.1102230246251565e-16,4.0,1.829063
D00956.obj,Shelf,9839,19580,0.009922260927844385,-4.440892098500626e-16,2.0,1.738488
m844.obj,Shelf,7611,15146,0.4359682994776664,-1.2212453270876722e-15,6.0,0.95
m845.obj,Shelf,5338,10584,0.41830534629858007,1.7763568394002505e-15,6.0,0.95
m846.obj,Shelf,7677,15204,0.34058965502078303,-1.1102230246251565e-15,6.0,0.95
m847.obj,Shelf,5990,11874,0.35926108737729506,-4.440892098500626e-16,6.0,0.95
m849.obj,Shelf,5429,10768,0.37630332711012837,-6.661338147750939e-16,6.0,0.95
m850.obj,Shelf,6778,13488,0.42288313516348675,8.881784197001252e-16,6.0,0.95
m851.obj,Shelf,6017,12168,0.3632395150580995,-1.1102230246251565e-16,6.0,0.95
m852.obj,Shelf,6534,13424,0.36157961034192987,-1.1102230246251565e-15,6.0,0.95
m853.obj,Shelf,5293,10978,0.41211296928403673,1.5543122344752192e-15,6.0,0.95
m854.obj,Shelf,9396,19360,0.505802440476456,1.1102230246251565e-16,6.0,0.95
m855.obj,Shelf,4504,8478,0.4946726119209741,6.661338147750939e-16,6.0,0.95
m856.obj,Shelf,5276,10520,0.47218382082838717,4.440892098500626e-16,6.0,0.95
m857.obj,Shelf,8434,16812,0.40147658627620997,2.220446049250313e-16,6.0,0.95
m858.obj,Shelf,1164,1908,0.32420613907293105,-5.551115123125783e-16,6.0,0.95
m859.obj,Shelf,24037,47678,0.401876091857024,-4.440892098500626e-16,6.0,0.95
m860.obj,Shelf,2763,5498,0.4433569851001032,1.3322676295501878e-15,6.0,0.95
m861.obj,Shelf,5563,11088,0.5179392971166744,7.771561172376096e-16,6.0,0.95
m862.obj,Shelf,4597,9010,0.5501569498651953,6.661338147750939e-16,6.0,0.95
m863.obj,Shelf,5530,10632,0.3619499663194432,1.1102230246251565e-15,6.0,0.95
m864.obj,Shelf,5870,11268,0.33488225643876957,-4.440892098500626e-16,6.0,0.95
m865.obj,Shelf,6921,13283,0.4219293365157774,1.1102230246251565e-15,6.0,0.95
m866.obj,Shelf,5997,11466,0.5263843547660068,-1.887379141862766e-15,6.0,0.95
m868.obj,Shelf,3054,6064,0.3078822490028344,-5.551115123125783e-16,6.0,0.95
D00027.obj,Ship,13732,22539,0.004663052604979285,-9.992007221626409e-16,4.0,1.7319200000000001
D00042.obj,Ship,15964,31232,0.0021247741762132374,0.0,4.0,1.967284
D00099.obj,Ship,6299,12598,0.0033315761278414555,-1.7763568394002505e-15,2.0,1.87227
D00175.obj,Ship,13725,26994,0.0035696881939498515,6.661338147750939e-16,2.0,1.546019
D00247.obj,Ship,6122,10530,0.0027089801126563328,8.881784197001252e-16,2.0,1.933276
D00258.obj,Ship,9284,10781,0.007934835307911284,-1.7763568394002505e-15,4.0,1.859814
D00292.obj,Ship,13628,22373,0.004048438738885939,3.3306690738754696e-16,4.0,1.7300870000000002
D00429.obj,Ship,19361,36405,0.022706043705924207,3.3306690738754696e-16,2.0,1.685721
D00467.obj,Ship,5062,5504,0.00014270141128924072,8.881784197001252e-16,4.0,1.96414
D00539.obj,Ship,23858,41981,0.0006984308133235067,-5.551115123125783e-16,0.0,1.92732
D00543.obj,Ship,7537,14375,0.004575249036246768,1.5543122344752192e-15,2.0,1.904354
D00647.obj,Ship,6130,12233,0.001433210277672503,6.661338147750939e-16,4.0,1.95633
D00771.obj,Ship,33376,65300,0.0014893689507696952,-1.3322676295501878e-15,2.0,1.939311
D00791.obj,Ship,13605,22347,0.005162711555803598,1.1102230246251565e-15,4.0,1.729638
D00809.obj,Ship,40714,80272,0.001521036855565604,1.1102230246251565e-15,2.0,1.88034
D00837.obj,Ship,6122,10530,0.006601226630947409,-3.3306690738754696e-16,4.0,1.9319700000000002
D00896.obj,Ship,14560,28060,0.06437046471614756,2.220446049250313e-15,0.0,1.894784
D00907.obj,Ship,21442,18338,0.04001180775767327,3.3306690738754696e-16,4.0,1.517235
D00935.obj,Ship,2620,5192,0.0009894499873310898,-2.220446049250313e-16,4.0,1.879585
D00949.obj,Ship,11175,22028,0.0019218830257521488,-6.661338147750939e-16,2.0,1.9468809999999999
m1427.obj,Ship,1728,2927,0.2672251441729427,5.551115123125783e-16,6.0,0.95
m1428.obj,Ship,1881,3147,0.2513198023771898,1.2212453270876722e-15,6.0,0.95
m1429.obj,Ship,1813,3088,0.2282878571705178,2.220446049250313e-16,6.0,0.95
m1430.obj,Ship,1847,3120,0.2519039180408188,1.1102230246251565e-16,6.0,0.95
m1431.obj,Ship,1772,3082,0.2614539816234391,-1.1102230246251565e-16,6.0,0.95
m1432.obj,Ship,1360,2388,0.2489347879914049,-6.661338147750939e-16,6.0,0.95
m1433.obj,Ship,2141,3471,0.2697752747136478,-7.771561172376096e-16,6.0,0.95
m1434.obj,Ship,4264,8401,0.3592464192852227,6.661338147750939e-16,6.0,0.95
m1435.obj,Ship,6781,9538,0.19663463470664352,3.3306690738754696e-16,6.0,0.95
m1436.obj,Ship,2074,4080,0.26933733330366494,1.1102230246251565e-16,6.0,0.948539
m1437.obj,Ship,1606,2775,0.2399220765983773,1.1102230246251565e-16,6.0,0.95
m1438.obj,Ship,4466,8548,0.29153718124134426,1.1102230246251565e-16,6.0,0.95
m1439.obj,Ship,1236,2460,0.2671716383119226,5.551115123125783e-16,6.0,0.95
m1440.obj,Ship,4539,7620,0.35288608673087085,1.5543122344752192e-15,6.0,0.95
m1441.obj,Ship,5356,8065,0.285383429107247,2.220446049250313e-16,6.0,0.95
m1442.obj,Ship,6859,12554,0.09557842002378986,4.440892098500626e-16,6.0,0.95
m1444.obj,Ship,6251,11722,0.18126011082220453,3.3306690738754696e-16,6.0,0.95
m1446.obj,Ship,6122,10530,0.28130031049321086,1.1102230246251565e-15,6.0,0.95
m1447.obj,Ship,2263,4008,0.13706487849893068,8.881784197001252e-16,6.0,0.949439
m1448.obj,Ship,1758,3368,0.24509995539393845,8.881784197001252e-16,6.0,0.947935
m1449.obj,Ship,3808,7616,0.3499134187605538,-1.7763568394002505e-15,6.0,0.95
m1450.obj,Ship,2867,5640,0.2652984944187497,1.1102230246251565e-16,6.0,0.95
m1451.obj,Ship,3205,6296,0.33420474814346873,8.881784197001252e-16,6.0,0.95
m1452.obj,Ship,1632,3057,0.2680731083620364,9.992007221626409e-16,6.0,0.949696
m1453.obj,Ship,7994,15870,0.34385798094150977,-7.771561172376096e-16,6.0,0.95
m1454.obj,Ship,3253,6454,0.4460712470577428,-9.992007221626409e-16,6.0,0.95
m1455.obj,Ship,3466,6880,0.34210027154189787,1.1102230246251565e-15,6.0,0.95
m1456.obj,Ship,7466,14892,0.3750344312294679,0.0,6.0,0.95
m1457.obj,Ship,5963,11513,0.3302844211172522,-8.881784197001252e-16,6.0,0.949981
m1458.obj,Ship,9284,18177,0.5266177393605572,-4.440892098500626e-16,6.0,0.949981
m1459.obj,Ship,9425,18381,0.23599764258990608,-2.4424906541753444e-15,6.0,0.95
m1460.obj,Ship,6917,13560,0.4034832345939453,6.661338147750939e-16,6.0,0.949551
m1461.obj,Ship,12526,23024,0.46335056848324574,2.4424906541753444e-15,6.0,0.95
m1462.obj,Ship,8222,16087,0.35254338465326307,6.661338147750939e-16,6.0,0.9497789999999999
m1463.obj,Ship,759,1508,0.27051010261184505,-6.661338147750939e-16,6.0,0.94362
m1464.obj,Ship,1837,3356,0.29835701138638765,3.3306690738754696e-16,6.0,0.95
m1465.obj,Ship,6923,10583,0.28944156191309717,4.440892098500626e-16,6.0,0.95
m1466.obj,Ship,9736,18939,0.18188211661532894,-7.771561172376096e-16,6.0,0.95
m1467.obj,Ship,1252,2432,0.2809070538254848,1.1102230246251565e-16,6.0,0.95
m1468.obj,Ship,1791,3446,0.28685238930970713,-1.1102230246251565e-16,6.0,0.95
m1469.obj,Ship,1287,2434,0.23672603810083478,1.3322676295501878e-15,6.0,0.946974
m1470.obj,Ship,956,1892,0.2489503444702355,8.881784197001252e-16,6.0,0.944066
m1471.obj,Ship,4377,7862,0.2905293700411995,-4.440892098500626e-16,6.0,0.95
m1670.obj,Sign,948,1526,0.5627590438259329,-7.771561172376096e-16,6.0,0.95
m1671.obj,Sign,485,782,0.5702087517200709,1.4432899320127035e-15,6.0,0.95
m1672.obj,Sign,1002,1867,0.19593854750984682,5.551115123125783e-16,6.0,0.95
m1673.obj,Sign,392,630,0.5885279656124793,1.1102230246251565e-16,6.0,0.95
m1674.obj,Sign,1233,2432,0.580617628211717,-1.1102230246251565e-16,6.0,0.95
m1675.obj,Sign,717,1321,0.563695342779501,1.1102230246251565e-15,6.0,0.95
m1676.obj,Sign,3161,6294,0.4783564706815866,1.3322676295501878e-15,6.0,0.95
m1678.obj,Sign,7366,14607,0.3543185601852497,-6.661338147750939e-16,6.0,0.95
m1679.obj,Sign,1247,2446,0.3109875256974715,-4.440892098500626e-16,6.0,0.9489719999999999
m1680.obj,Sign,950,1888,0.42254758056762043,-9.992007221626409e-16,6.0,0.95
m1681.obj,Sign,6540,13032,0.537458175105456,-1.1102230246251565e-16,6.0,0.95
m1682.obj,Sign,7193,14206,0.63957361002784,3.3306690738754696e-16,6.0,0.95
m1683.obj,Sign,5949,11794,0.5354044737648525,-8.881784197001252e-16,6.0,0.95
m1684.obj,Sign,1676,3340,0.6573417622378457,-1.1102230246251565e-16,6.0,0.95
m1685.obj,Sign,5170,10164,0.5656598240196162,1.5543122344752192e-15,6.0,0.95
D00006.obj,Skyscraper,48737,54489,0.01221070437808628,-1.2212453270876722e-15,4.0,1.9264100000000002
D00058.obj,Skyscraper,73697,53448,0.010907839245267297,-9.992007221626409e-16,4.0,1.832992
D00059.obj,Skyscraper,12771,6932,0.006235627119089601,2.220446049250313e-16,4.0,1.911337
D00105.obj,Skyscraper,8334,16159,0.1618737822743895,-5.551115123125783e-16,0.0,1.5467430000000002
D00125.obj,Skyscraper,18704,16194,0.075139642261817,6.661338147750939e-16,4.0,1.5457079999999999
D00126.obj,Skyscraper,39975,38308,0.007892019709117033,5.551115123125783e-16,4.0,1.851693
D00130.obj,Skyscraper,11708,23723,0.0070283786141562745,2.220446049250313e-16,6.0,1.8177940000000001
D00259.obj,Skyscraper,50449,57938,0.0012686152553096305,5.551115123125783e-16,2.0,1.60549
D00300.obj,Skyscraper,6372,10967,0.05384383599523067,-8.881784197001252e-16,6.0,1.782428
D00520.obj,Skyscraper,51730,52041,0.018140093273570412,7.771561172376096e-16,4.0,1.967755
D00532.obj,Skyscraper,19283,26932,0.020432405253735977,-9.992007221626409e-16,4.0,1.910004
D00584.obj,Skyscraper,28864,28622,0.02218665981874545,0.0,6.0,1.914906
D00589.obj,Skyscraper,6372,10976,0.01971348611318795,-3.3306690738754696e-16,2.0,1.733341
D00641.obj,Skyscraper,31413,62442,0.010408649433643308,4.440892098500626e-16,6.0,1.869412
D00664.obj,Skyscraper,10076,12812,0.006285748113226124,1.1102230246251565e-15,6.0,1.5506639999999998
D00729.obj,Skyscraper,51011,50113,0.045239889306308505,8.881784197001252e-16,4.0,1.91082
D00822.obj,Skyscraper,10054,16987,0.003199918955655838,-9.992007221626409e-16,0.0,1.726729
D00870.obj,Skyscraper,65343,50778,0.023268816608336768,-1.1102230246251565e-15,2.0,1.915416
D00872.obj,Skyscraper,6233,12136,0.12028673465709153,1.3322676295501878e-15,4.0,1.702788
D00998.obj,Skyscraper,15944,29288,0.014014022736634473,2.220446049250313e-16,2.0,1.645076
D00014.obj,Spoon,10254,20558,27.196213769417064,6.661338147750939e-16,6.0,4.266399
D00085.obj,Spoon,12796,25597,4.610845254709403,4.440892098500626e-16,6.0,4.466068
D00144.obj,Spoon,104,197,0.2360213616878865,4.440892098500626e-16,6.0,0.317849
D00157.obj,Spoon,33912,68272,6.922358251339275,6.661338147750939e-16,6.0,7.009549
D00196.obj,Spoon,96,198,0.017528961915946488,9.992007221626409e-16,6.0,0.207272
D00338.obj,Spoon,82794,166330,101.87652564263705,8.881784197001252e-16,6.0,13.985357
D00422.obj,Spoon,35,48,0.018333066010542038,-1.1102230246251565e-15,4.0,0.066857
D00474.obj,Spoon,47,78,0.007637100131109103,3.3306690738754696e-16,4.0,0.133276
D00497.obj,Spoon,100,196,0.012140344830740592,8.881784197001252e-16,6.0,0.248042
D00517.obj,Spoon,93503,186793,201.595054154241,1.3322676295501878e-15,4.0,79.9585
D00562.obj,Spoon,1265,2579,144.52966857399846,6.661338147750939e-16,4.0,1.0999510000000003
D00593.obj,Spoon,15614,31266,36.40300356619502,4.440892098500626e-16,6.0,8.357558
D00661.obj,Spoon,2910,5550,13.60164991388422,-1.1102230246251565e-15,4.0,1.6715250000000004
D00669.obj,Spoon,3449,6894,0.2117151164763367,2.220446049250313e-16,6.0,1.126994
D00674.obj,Spoon,8340,16523,0.23544480674981533,1.1102230246251565e-15,4.0,3.6947149999999995
D00683.obj,Spoon,5039,3282,5.2928792673309495,2.220446049250313e-16,4.0,0.6162099999999999
D00790.obj,Spoon,51125,101927,80.73959812745758,0.0,6.0,13.051824
D00842.obj,Spoon,645,1257,4.416003888401998,6.661338147750939e-16,4.0,0.727581
D00927.obj,Spoon,470,936,0.03953122758183484,-2.220446049250313e-16,6.0,0.794422
D00964.obj,Spoon,41672,82084,6.83442769457163,8.881784197001252e-16,6.0,25.475872000000003
m1353.obj,Starship,3690,7191,0.33212576953541917,-1.1102230246251565e-16,6.0,0.95
m1354.obj,Starship,5724,11368,0.37898779529230286,6.661338147750939e-16,6.0,0.95
m1355.obj,Starship,7730,13354,0.4496128041285875,5.551115123125783e-16,6.0,0.95
m1356.obj,Starship,5720,10879,0.5347159395617113,-1.2212453270876722e-15,6.0,0.949911
m1357.obj,Starship,9664,32216,0.3643191325059967,1.1102230246251565e-15,6.0,0.95
m1358.obj,Starship,3691,6702,0.3367242293352405,8.881784197001252e-16,6.0,0.95
m1359.obj,Starship,2820,5632,0.33847407561509124,1.3322676295501878e-15,6.0,0.945574
m1360.obj,Starship,5483,9046,0.29716425149684456,-7.771561172376096e-16,6.0,0.949116
m1361.obj,Starship,3513,6964,0.4251061631462791,3.3306690738754696e-16,6.0,0.949462
m1362.obj,Starship,13685,22912,0.3770392325831867,1.7763568394002505e-15,6.0,0.95
m1364.obj,Starship,9018,18139,0.4600419860510497,-2.220446049250313e-16,6.0,0.95
m1365.obj,Starship,4025,7889,0.36756471554628456,-1.1102230246251565e-16,6.0,0.948214
m1366.obj,Starship,1941,3786,0.4063508175725139,2.220446049250313e-15,6.0,0.95
m1368.obj,Starship,31275,59739,0.20344210205110597,-1.1102230246251565e-16,6.0,0.95
m1369.obj,Starship,2850,5303,0.29954543526670424,4.440892098500626e-16,6.0,0.95
m1370.obj,Starship,2646,5007,0.36659633195033214,4.440892098500626e-16,6.0,0.95
m1371.obj,Starship,3742,7254,0.3423604090289777,1.1102230246251565e-16,6.0,0.95
m1372.obj,Starship,6087,11608,0.4856961699777381,1.3322676295501878e-15,6.0,0.95
m1373.obj,Starship,6098,11592,0.3785451339709857,-2.3314683517128287e-15,6.0,0.95
m1374.obj,Starship,8080,15507,0.3336091470180561,5.551115123125783e-16,6.0,0.95
m1375.obj,Starship,7974,15935,0.42287234665349643,1.1102230246251565e-15,6.0,0.949345
m1376.obj,Starship,1173,2344,0.3443550699087074,4.440892098500626e-16,6.0,0.95
m1378.obj,Starship,9352,17788,0.5128968016107841,2.220446049250313e-16,6.0,0.95
m1379.obj,Starship,7775,14909,0.5050217289261649,1.1102230246251565e-15,6.0,0.93025
m1380.obj,Starship,11926,20996,0.5324083210568,-2.220446049250313e-16,6.0,0.95
m1381.obj,Starship,14225,27965,0.5715960866689707,0.0,6.0,0.95
m1382.obj,Starship,7006,14044,0.495264130454154,-3.3306690738754696e-16,6.0,0.95
m1383.obj,Starship,8722,31296,0.5187646339242353,-7.771561172376096e-16,6.0,0.95
m1384.obj,Starship,9618,18986,0.5026698786788116,-6.661338147750939e-16,6.0,0.9499839999999999
m1385.obj,Starship,11132,20663,0.5070445254378224,1.1102230246251565e-15,6.0,0.95
m1386.obj,Starship,7357,14684,0.5090538918363112,2.220446049250313e-16,6.0,0.95
D00052.obj,SubmachineGun,9827,19412,0.007020374120598839,2.220446049250313e-16,4.0,1.671185
D00060.obj,SubmachineGun,5433,10639,0.001665134564300885,2.220446049250313e-16,4.0,1.964712
D00062.obj,SubmachineGun,6998,13868,0.0022498089840908768,-5.551115123125783e-16,6.0,1.623615
D00064.obj,SubmachineGun,6530,13256,0.010337776599475662,1.9984014443252818e-15,4.0,1.899854
D00068.obj,SubmachineGun,19423,38396,0.02815547421553209,1.7763568394002505e-15,2.0,1.606101
D00119.obj,SubmachineGun,11791,23060,0.014778756977199244,-5.551115123125783e-16,4.0,1.9869240000000001
D00219.obj,SubmachineGun,6663,12991,0.01939008414752066,-7.771561172376096e-16,6.0,1.956766
D00256.obj,SubmachineGun,9240,17905,0.006064378807766631,9.992007221626409e-16,0.0,1.796111
D00371.obj,SubmachineGun,18170,31606,0.003588242338806569,8.881784197001252e-16,2.0,1.692497
D00384.obj,SubmachineGun,4013,7671,0.0004175038125423675,1.2212453270876722e-15,2.0,1.761328
D00431.obj,SubmachineGun,5770,11408,0.0057252182857805145,1.1102230246251565e-16,0.0,1.8679169999999998
D00459.obj,SubmachineGun,24710,49474,0.0049822086499185575,5.551115123125783e-16,6.0,1.742619
D00489.obj,SubmachineGun,9777,19492,0.05013945015408023,6.661338147750939e-16,2.0,1.734059
D00537.obj,SubmachineGun,3135,6298,0.0003591714403653156,-1.4432899320127035e-15,2.0,1.6959339999999998
D00613.obj,SubmachineGun,4781,9620,0.016703745215428004,1.1102230246251565e-15,0.0,1.803998
D00733.obj,SubmachineGun,8434,16059,0.0009099899731865523,1.5543122344752192e-15,4.0,1.721675
